airtable_id,agv_type,product_name,service_coverage,source_notes,active,company_id,product_id,is_oem_product,base_model_id,product_description,distribution_model
recWToOh7NJUzzmZo,Forklift AGV,AXL iGo,EU|Global,still.de/igo-systems (AXL iGo),true,recOxIAGR6tkmh8Sc,3eb6cf9d-9d6d-4bba-94fc-a331ef634de1,true,recokZ5YIXoxiparX,Autonomous low-lift pallet truck; automated truck loading/unloading; no external dock infrastructure needed,Direct|Dealer Network
recWhlTEyoo2tbs6S,Mobile AMR,MAXOLUTION LA005,EU,"sew-eurodrive.com MAXOLUTION LA005. Logistics assistant, ~300kg. Configurable nav. MEDIUM confidence.",true,recBp0jsgCvbubRbL,8b7f67fb-1ce7-4991-b2c7-75cea6231cef,,recczv6eiqoQYYFvw,,
recWmLguPdQVb7EQh,Mobile AMR,STILL AXH 10 iGo,EU,"data.still.de VDI 2198 datasheet AXH/ACH. Underride AMR (SLAM variant), 1000kg, lift 40mm (jacking), 2.2 m/s, SLAM + 3D camera, Li-Ion 48V, aisle 2948mm. HIGH confidence.",true,recOxIAGR6tkmh8Sc,163a22a9-a989-42b3-a3eb-2351f9630b92,,recEY2DTbge9En4tS,,
recXGEd8bUTkwFAyU,Tugger AGV,DS Automotion FLEXIHAULER,EU,"ds-automotion.com FLEXIHAULER. Track-guided tugger AGV that docks onto mobile transport racks, 1000kg payload, 1.2 m/s. HIGH confidence.",true,recjVkDGpP36pQokQ,59d76aeb-0f8b-4293-9a26-69d476529ade,,recnDArplXNN16si3,,
recXwKYIHmb6IhqSX,Mobile AMR,MiR250,EU|Global,mobile-industrial-robots.com/mir250/specifications (OFFICIAL),true,rec3kotWF4mpX7RTU,f91f9524-f7db-44ea-b0f8-7941ff33fea5,true,recnCggvDbHCpaHbc,Transport AMR; 250kg; 2.0m/s; 580x800mm; IP21; opp-charge 1:16; optional cleanroom class 4; ISO 3691-4,Direct|Dealer Network
recXzSJ5hlaGq566a,Tugger AGV,E80 Tugger Train LGV,EU|Global,smart-factory.elettric80.com/agv,true,rec4U8V9R8zqmsUXE,14c2e01a-affd-448c-85fc-5352ababfb09,true,recPJSS4WwBcudXK8,Automated LGV tugger; production-line supply; Flash Battery induction charging,Integrator only (project)
recY9E9FYs1A9a1R1,Forklift AGV,Toyota Reflex RAE250 Autopilot,EU,"Reach truck AGV (BT Reflex Autopilot RAE160/RAE250 family). Specs from CURRENT official Toyota datasheet (TMHI Version 3.2, 2024-04-23; RAE200 dropped from current range). RAE250 = 2500kg rated (2300kg in auto mode at 650mm load centre); wheelbase 1575mm; service weight 4830kg. Overall length l1 = 2755mm; overall width 1270mm (900mm support-arm spread) / 1470mm (1100mm). Max lift height h23 = 12,000mm with Triplex Hi-Lo D mast (h3 lift 11,945mm; mast extended h4 = 12,546mm); Triplex Hi-Lo C mast tops at 9,000mm. Travel speed (auto mode) 2.5 m/s drive direction, 1.9 m/s fork direction. Max gradeability 7%. Battery 48V/420Ah; auto-charging Lithium-Ion standard (lead-acid also orderable across range). Turning radius (rotate on point) 1903mm. Min aisle Ast (auto mode, rotate on point, PPS muted, 800×1200 short-side, Triplex-C 419) = 3071mm (Triplex-D = 3123mm). Fork 45/125/1250mm, carriage ISO 2328 class 2A. Features: automatic load/unload, vertical + deep stacking, RS150 handling; load presence & push detection (standard); advanced vision-aided load handling / multi-load detection / barcode scanner (optional); auto charging Li-Ion; information display. forks_free_floating=TRUE (reach truck rule). Navigation: 'Laser precision navigation' (reflector-based for high-bay precision); range also supports natural/dual. Safety: CAT3 PLd, laser class 1 (IEC 60825-1), sound 62 dB(A). Op temp 0–40°C. NOTE: earlier v7 (2021) datasheet listed only up to 10,000mm lift and 2.0 m/s — both superseded by this v3.2 sheet.

Source: https://www.toyotamaterialhandling.com.au/products/automatic-guided-vehicles-agvs/toyota-reflex-rae250-autopilot/",true,recxPqJCeWxlTqf4V,2ef5e6f9-4b2c-4bab-8634-070e80ff02cf,,recsxhr2GK1FahM7K,"Reach truck AGV (BT Reflex Autopilot RAE160/RAE250 family). Specs from CURRENT official Toyota datasheet (TMHI Version 3.2, 2024-04-23; RAE200 dropped from current range). RAE250 = 2500kg rated (2300kg in auto mode at 650mm load centre); wheelbase 1575mm; service weight 4830kg. Overall length l1 = 2755mm; overall width 1270mm (900mm support-arm spread) / 1470mm (1100mm). Max lift height h23 = 12,000mm with Triplex Hi-Lo D mast (h3 lift 11,945mm; mast extended h4 = 12,546mm); Triplex Hi-Lo C mast tops at 9,000mm. Travel speed (auto mode) 2.5 m/s drive direction, 1.9 m/s fork direction. Max gradeability 7%. Battery 48V/420Ah; auto-charging Lithium-Ion standard (lead-acid also orderable across range). Turning radius (rotate on point) 1903mm. Min aisle Ast (auto mode, rotate on point, PPS muted, 800×1200 short-side, Triplex-C 419) = 3071mm (Triplex-D = 3123mm). Fork 45/125/1250mm, carriage ISO 2328 class 2A. Features: automatic load/unload, vertical + deep stacking, RS150 handling; load presence & push detection (standard); advanced vision-aided load handling / multi-load detection / barcode scanner (optional); auto charging Li-Ion; information display. forks_free_floating=TRUE (reach truck rule). Navigation: 'Laser precision navigation' (reflector-based for high-bay precision); range also supports natural/dual. Safety: CAT3 PLd, laser class 1 (IEC 60825-1), sound 62 dB(A). Op temp 0–40°C. NOTE: earlier v7 (2021) datasheet listed only up to 10,000mm lift and 2.0 m/s — both superseded by this v3.2 sheet.",
recYcysTwL4PFQQ7s,Mobile AMR,K41 Platform,EU|Global,mobile-robots.com/kivnon K41,,rec7yndnVdYy5eTUb,7a970987-1a38-430e-a2c9-c3d14352dc23,true,recUw3pJX7JUkB0a3,Open-platform AMR; 250kg on-board; 1550x800x220mm; VDA5050; 2D SLAM+magnetic+reflectors+QR; CE+TÜV; custom top modules,Direct|Dealer Network
recYnxUBL1KpnvJF3,Mobile AMR,STILL ACH 06 iGo,EU,"data.still.de VDI 2198 datasheet AXH/ACH. Underride AMR, 600kg, lift 55mm (jacking), 2.0 m/s unloaded/1.5 loaded, QR-code navigation, Li-Ion 48V. HIGH confidence (official datasheet).",true,recOxIAGR6tkmh8Sc,8c0a332d-391c-4597-a43c-59d7fc8941a0,,rec06rtbvRakwF5Tb,,
recYq2gEary73qL9U,Forklift AGV,E80 Quad LGV,EU,"e80group.com LGV page. Quad LGV roller-conveyor type, 4000kg, laser reflector nav. Speed not confirmed. HIGH confidence on type/payload.",true,rec4U8V9R8zqmsUXE,e8023b56-29e3-4eb1-87a7-21a6d349332d,,recnHtbxgbVz6fXxo,,
recZ6Lzu6XnlxZY91,Mobile AMR,GreyOrange Ranger RIL-H,EU,"greyorange.com Ranger Intralogistics-H (RIL-H). Tall underride AMR, 1400kg, 1.5 m/s.",true,recjfvPS6rpvUpcKt,0dc33df3-3839-45e5-83e4-b1175dc505bc,,reck40S8DWt8XEzGT,,
recZ9aiU7TN2okMjj,Mobile AMR,arculee M,EU|Global,arculus.de/first-project-prodrive; therobotreport.com arculus,true,recoAvZXd1iBbz0KJ,6640ca49-2638-4ee8-b998-a20e8d308529,true,rece2HLzPRcZWlPaB,"Heavy underload AMR; 1,200kg; 1200x750x290mm; 3D SLAM+QR+reflectors; VDA5050; incl. pallet stacking (EPAL 800x1200 at Prodrive)",Direct|Dealer Network
recZaqpTPwWqsQepq,Mobile AMR,DS Automotion AMY,EU,"ds-automotion.com AMY. Compact small-load carrier AMR, 25kg, 1.8 m/s, 638×428×349mm. Dynamic load-transfer, no mast. HIGH confidence.",true,recjVkDGpP36pQokQ,e9aabd9d-ca7f-4058-8ccc-9655985f5d65,,recq54tw9Kza7mvU2,,
reca0ABBd5AOocuCQ,Mobile AMR,UniMover O 600,EU,"oceaneering.com UniMover O 600. Underride AMR, 600kg / 1322lb, natural-feature nav.",true,rec8blP7rKmtibWcx,2a037da9-7289-45b0-9dc2-edaa51f5bcb3,,recEXze6XDg8EkoCt,,
reca1GQFwaHE21i6l,Mobile AMR,KNAPP Open Shuttle Boxgrip,EU,"KNAPP Product Folder Open Shuttle 2024 (PDF). AMR with gripper for containers from flat surfaces, 25kg, 1.5 m/s, SLAM, LiFePo4, no transfer station needed. 998×753×1793mm. HIGH confidence.",true,rec6rUDyeGz1KEUZR,fc5d85be-5acc-432b-991d-80353e9bdce6,,recZV6M2hMDhgBDkn,,
recaVRWaNUTMx5b6c,Forklift AGV,ek robotics COMPACT MOVE CB 10,EU,"ek-robotics.com COMPACT MOVE series. Counterbalanced forklift AGV, 1000kg (CB 10 / modular up to 1200kg), laser nav + 3D camera. HIGH confidence on payload.",true,rec1ZqbEZI1N1xhER,17cd36ea-e1b1-4dc7-b4f1-b87ffd179ab5,,recTTxNZmxi6DHnwu,,
recaXw0UX3UW8gGMr,Mobile AMR,Hikrobot Q3-600C,EU,"agvnetwork / directindustry Hikrobot Q3-600C. Platform AMR, 600kg, natural feature / QR nav. Speed not confirmed. MEDIUM confidence.",true,rec8puMCz7RojpCwA,997757c2-abe7-4a2b-b184-fe627bc53de7,,recDugiGFlNl8J1oZ,,
recac2jti0Bm6exnP,Forklift AGV,EKX 516a / 516ka,EU|Global,jungheinrich.com CeMAT 2018; industrytoday EKX516ka 2024,true,recoAvZXd1iBbz0KJ,f67576cf-6b49-4662-a19d-4fa9f75a076b,true,recHbKZxoL0rspfzs,Automated tri-lateral VNA stacker; 1600kg; up to 13m lift; wire+transponder guidance,Direct|Dealer Network
reccBLY9iW4QQRt2K,Tugger AGV,K10HP One-Way,EU|Global,kivnon.com/k10hp-one-way,true,rec7yndnVdYy5eTUb,3edf0c54-2245-4466-9032-1946ff13023d,true,reciRL7RnYzbsJ06d,"AGV tugger one-way; retractable-pin auto-hitch; up to 5,000kg towing; magnetic/SLAM; VDA5050 adaptable",Direct|Dealer Network
reccdsLJCfTfvtqVF,Mobile AMR,Movu ifollow iL 1200,EU,"Underride AMR — heavy-payload variant. Same platform as iL 600 (1340×760×170mm). Payload variants: iL 1000 (1000kg), iL 1200 (1200kg). Navigation: LiDAR + stereoscopic camera SLAM, no infrastructure. Cold-chain capable (-25°C to +40°C). Fleet up to 200 robots. Movu WES (Warehouse Execution System) fleet software. iFollow origin: France 2017, stow Group acquisition 2022, Movu rebrand 2023. Turns on own footprint (rotation_capable=1). Load types: pallets, trolleys/roll containers, cases.

Source: https://www.movu-robotics.com/en/ifollow-amr-robots",true,reczTC0zu3eDGWybk,a463248e-f0ce-40ad-9ab5-3a0ac5c806f4,,rec9wKPUYC9UYzpqd,"Underride AMR — heavy-payload variant. Same platform as iL 600 (1340×760×170mm). Payload variants: iL 1000 (1000kg), iL 1200 (1200kg). Navigation: LiDAR + stereoscopic camera SLAM, no infrastructure. Cold-chain capable (-25°C to +40°C). Fleet up to 200 robots. Movu WES (Warehouse Execution System) fleet software. iFollow origin: France 2017, stow Group acquisition 2022, Movu rebrand 2023. Turns on own footprint (rotation_capable=1). Load types: pallets, trolleys/roll containers, cases.",
recckWiaNif9yMC9q,Mobile AMR,SALLY,EU|Global,ds-automotion.com/sally; qviro sally,true,recjVkDGpP36pQokQ,52a2fed5-19de-436d-aaee-76eb695531b2,true,rec7J4Z8BzlVFJuBw,Smallest DS AGV; 100kg; flexible mini-AMR; various superstructures; industrial + healthcare last-mile; sterile variant available; VDA5050,Direct
reccrWdXudV5YAo76,Forklift AGV,Linde K-MATIC,EU,"linde-mh.com K-MATIC. VNA turret truck AGV, 1450kg, lift 14000mm (16000 on request), aisle 1800mm, ~2.0 m/s, SLAM. OEM: Balyo VEENY. HIGH confidence. vna_capable=TRUE — only VNA in Linde MATIC range.",true,rec8aaW4EIEDGlEe0,db82fb8d-46bf-4266-a4f5-e0e02da17b23,true,recr8KLBOJcsIjv3A,,
reccvsiUfFx7ZgYfb,Mobile AMR,SAFELOG AGV GT1 spin,EU,"synaos.com GT1 spin partner page. Pallet/rack mobile robot, footprint 1200×830mm, loaded speed 2.2 m/s, empty 3.0 m/s. Payload not confirmed — leave NULL. MEDIUM confidence.",true,recFnzzgpAvw62jDy,98456d57-be2b-4321-886b-7ec7f6f31656,,recUNvbnx7mhNXtfa,,
recdhTWXqRxJEL1Lk,Mobile AMR,Stäubli PF280,EU,"staubli.com / mobile-robots.com PF280. Ultra heavy-load platform AGV, 60000kg, 1.3 m/s, 4300×2640×650mm, laser/natural-feature. HIGH confidence.",true,rec8FExjRRo6svtHS,4ae8fa77-4062-42cf-9699-3a53fcf5b970,,recec5NJHnEhxf10S,,
recdnqlAvLq45oHXs,Forklift AGV,Geek+ F-Series (F20MT Smart Forklift),EU|Global,geekplus.com/f-series; geekplus.com/resources/f-series-product-fact-sheet,true,recAt0MsnmNI40XJ6,061892d6-22e3-4630-af2a-52efe9cb4910,true,recnCxO0iH40XGKmn,"Autonomous smart forklift; up to 2,000kg; laser SLAM+QR; stacking + heavy pallet handling; F20MT variant; E-com/3PL/pharma",Direct|Dealer Network
recdyBvH9MMT2kie2,Forklift AGV,Hikrobot F5-1600,EU,"directindustry / agvnetwork Hikrobot F5-1600. Forklift AGV, 1600kg, lift 3000mm, 1.5 m/s, SLAM. MEDIUM confidence (aggregator).",true,rec8puMCz7RojpCwA,f445d427-4a44-4af9-93e0-45801d779c2d,,reclRnCEUyVFW484Y,,
recdzAzN70KE9BGG2,Mobile AMR,Omron LD-90,EU,"Standard transport AMR, 90kg payload. Same 698×500mm platform as LD-60 but higher payload and lower top speed (1.35 m/s). Natural Feature SLAM. PLd safety. Battery LiFePO4 72Ah, 12h runtime at full payload, 130-min charge (20-80%). Cleanroom ISO 5 / Class 100 rated. Max slope 8.3% at ≤90kg payload. Fleet FLOW Core max 100 robots.

Source: https://assets.omron.eu/downloads/datasheet/en/v5/i639_ld-series_mobile_robots_datasheet_en.pdf",true,receHK0TwbfKpgoWJ,4e77c5b6-a876-407d-917a-c113faeaeb82,,recjD0XJRFZ7iT3QW,"Standard transport AMR, 90kg payload. Same 698×500mm platform as LD-60 but higher payload and lower top speed (1.35 m/s). Natural Feature SLAM. PLd safety. Battery LiFePO4 72Ah, 12h runtime at full payload, 130-min charge (20-80%). Cleanroom ISO 5 / Class 100 rated. Max slope 8.3% at ≤90kg payload. Fleet FLOW Core max 100 robots.",
receEbW22WooBZAEk,Forklift AGV,VisionNav VNP20,EU,"visionnav.com VNP20. Pallet stacker, 1900kg, 3D SLAM.",true,recukyJanezH7UdIk,db898f75-2ef2-4bc8-9028-1dd6d4ad4494,,rec1kPgYb9nFB7uNO,,
receYcHGJdM6EoDTj,Tugger AGV,AMADEUS Tugger,EU|Global,ds-automotion.com tugger range,true,recjVkDGpP36pQokQ,7a35bc92-e684-4805-b575-c8574da2d306,true,recx92aNIBEj8czAo,Automated tugger tractor; up to 4.5t towing; contour/laser; VDA5050,Direct
receklrVCS6XhZ67Q,Tugger AGV,VisionNav VNQ50,EU,"visionnav.com VNQ50. Autonomous tow tractor, on-platform load 5000kg, towing ~19958kg (train), min aisle 1700mm, 2.0 m/s, 3D SLAM explicit. HIGH confidence. Field towing_capacity_kg = train tow rating.",true,recukyJanezH7UdIk,419d7b07-baa3-4600-bffa-f6e24904df96,,recv2jpBfsIijrkNy,,
recfcRxcQIaJqdy3A,Mobile AMR,CompactMover Conveyor U 400,,,true,rec8blP7rKmtibWcx,5ed90343-65b7-42ff-9d9a-87f6b673d8a2,,rec2uenygLNSh1e9Y,"oceaneering.com/compactmover-conveyor-u-400/. Conveyor-deck transfer AMR, 400 kg, 1.9 m/s, BlueBotics ANT natural-feature SLAM. Transfer height 428–1600 mm is conveyor-level, NOT mast lift → lifting_height_mm = NULL. HIGH confidence.",
recfdraQR3Kpi2WcK,Mobile AMR,STILL ACH 10 iGo,EU,"data.still.de VDI 2198 datasheet AXH/ACH. Underride AMR, 1000kg, lift 60mm (jacking), 1.5 m/s, QR-code navigation, Li-Ion 48V, aisle 1897mm. HIGH confidence.",true,recOxIAGR6tkmh8Sc,7520ddfa-41da-460f-88fe-e7064ca701ff,,rec2R1yZKGjq8psS9,,
recfwNCI8tzbSpPtU,Forklift AGV,Hikrobot F1-1000U-A,EU,"agvnetwork.com / hikrobotics.com F1-1000U-A. Forklift AMR, 600kg, lift 2044mm, SLAM. Speed not confirmed. MEDIUM confidence.",true,rec8puMCz7RojpCwA,c7e962e8-23a6-4ea4-8953-8eb7c65cf514,,reczj4p0WenDSQbOE,,
recg9GzBjqutceerZ,Mobile AMR,Grenzebach L600,EU,"grenzebach.com L600/L1200 page + AGV Portfolio Datasheets PDF. Underride goods-to-person AMR, 600kg, lift 60mm (electrical plate), 1.5 m/s, grid-based optical Data-Matrix marker localization, 48V LiFePo4, ±15mm positioning, 967×750×340mm, IP21. HIGH confidence.",true,reccYgYjiWKDCZrDt,f38199da-b477-4f47-9a8f-061e5543beb5,,recpjifkAgzC4d8Gp,,
recgD0ZK9EDjVYcU7,Forklift AGV,MLR Phoenix,EU,"rofa-group.com Phoenix series. Pallet stacker/forklift AGV, 1500kg (special config up to 4500kg), lift 3000mm (duplex mast), free/laser natural-feature nav. Comes in S/M/L sizes. HIGH confidence.",true,reck9mB0hzWs4tHYB,9e117690-dcbc-4fa7-a75c-641bb4373c1c,,rectILP9CgKw2wlOY,,
recgDWUl09HO2luTV,Mobile AMR,OTTO 600,EU,"ottomotors.com OTTO 600. Underride AMR, 600kg, 1.4 m/s.",true,recoyLjc5lkqQQtKL,4379ee9e-6acb-4c2f-b19d-8f498fc21de6,,recDzn96L3J0ViwuZ,,
recgSihdzgVW9HI0K,Mobile AMR,ek robotics X MOVE 1200,EU,"Heavy transport AMR platform, 1200 kg payload. Same ek hybrid navigation (SLAM + reflector) as X MOVE 600. VDA5050 confirmed for the full X MOVE platform (all three original variants 300/600/1200). Safety fields dynamically adapt to speed and steering angle. Configurable top modules (roller conveyor, lifting column, lifting beam). Fleet Transport Manager (centralized). battery_type set to Li-Ion based on ek robotics' uniform LI-ION energy platform (exact Ah/runtime not published).

Source: https://ek-robotics.com/en/transport-robots/x-move/",true,rec1ZqbEZI1N1xhER,3739c8ac-5e48-4ca1-8ab3-a47d2df6e18c,,reca431q1BA3vbaXd,"Heavy transport AMR platform, 1200 kg payload. Same ek hybrid navigation (SLAM + reflector) as X MOVE 600. VDA5050 confirmed for the full X MOVE platform (all three original variants 300/600/1200). Safety fields dynamically adapt to speed and steering angle. Configurable top modules (roller conveyor, lifting column, lifting beam). Fleet Transport Manager (centralized). battery_type set to Li-Ion based on ek robotics' uniform LI-ION energy platform (exact Ah/runtime not published).",
recgSv6KWiNjcGtVl,Forklift AGV,ARNY,EU|Global,expo21xx.com ds-automotion ARNY,true,recjVkDGpP36pQokQ,eeb0a262-78e9-4182-a13d-44522bda423a,true,recpnmj1CveM47l1L,Counterbalanced high-lift; up to 8.5m lift; up to 2.5t; contour nav; VDA5050,Direct
recgqbxyuy5S4oxYS,Mobile AMR,iw.hub,EU|Global,idealworks.com; qviro iw-hub; ifoy.org iw-hub,true,recOSC9xMrIEHZsnb,862b4ac5-f0a8-4114-b3f1-113cc2c5ae2a,true,recm4YQZ9kO3A0cF5,"Underride AMR; 1,000kg (platform pull 500kg+trailer); 2.2m/s; SLAM; CE; VDA5050 native; AnyFleet; 641x1440mm; 22cm clearance",Direct
rech4JDemmrZgK9sK,Forklift AGV,STILL AXV 12 iGo,EU,"still.de automated trucks page AXV 12 iGo. High-lift pallet truck AGV, ~1200kg (model-code inference), aisle ~2480mm. Specs incomplete — numeric KO fields should be verified before use in matching. MEDIUM confidence.",true,recOxIAGR6tkmh8Sc,46dce7bd-23b4-41e0-be3f-f96c18e1bf1f,,recFYBjIlodgK2IOF,,
rechKCQGnekjWCjaD,Mobile AMR,SAFELOG AGV L1,EU,"safelog.de AGV L1. Underride/tugger AMR, 1500kg carry / 3000kg tow, LiDAR SLAM. MEDIUM confidence (aggregator specs).",true,recFnzzgpAvw62jDy,831a7f92-27b9-452c-a679-ab84cf1e3ff4,,recyXCBFIDlEVcuzN,,
rechzvvBe2lPK0HPA,Forklift AGV,REACHY,EU|Global,balyo.com/agv-reach-trucks/reachy,true,recpyJUHIF3IrIj3I,318d324d-6eee-4d5e-b77f-51701f2b931e,true,rec9Uhjs9Bt74NUBY,Autonomous reach truck (Linde base); 11m lift; 1.6t; aisles from 2.9m,Direct
reciZblQ7dNEVT7Xz,Forklift AGV,Geek+ F12ML,EU,"geekplus.com F-Series. F12ML forklift AMR, 1400kg, 1.2 m/s, Laser SLAM. MEDIUM confidence (aggregator + OEM page).",true,recAt0MsnmNI40XJ6,1dcdc537-0207-41d7-bc4f-0b333812c4c1,,recYYT89bVdezckMM,,
reciyGeh0rnADM6OK,Mobile AMR,Linde C-MATIC HP,EU,"Underride platform transport AMR. Payload 1000kg, load footprint 1260×860mm (euro pallet sized), vehicle height 222mm (lowered). Max speed 8 km/h = 2.22 m/s. Laser natural feature SLAM (no permanent infrastructure). Li-Ion battery, ~90 min full charge, self-charging capability. Fleet: AnyFleet (cloud-based control software). NOTE: AnyFleet is known as a Quicktron platform — likely OEM from Quicktron as mentioned in the user's supplier description ('Quicktron OEM-rebadge pattern'). load_type includes pallets and rolling racks. autonomous_obstacle_bypass inferred from laser obstacle avoidance. VDA5050 not confirmed.

Source: https://www.linde-mh.com/en/Products/Automated-Trucks/C-MATIC-HP/",true,rec8aaW4EIEDGlEe0,81ca2bef-fb9c-4d9e-8886-715eae2b2eb8,,rec6DCegcXTgpokxN,"Underride platform transport AMR. Payload 1000kg, load footprint 1260×860mm (euro pallet sized), vehicle height 222mm (lowered). Max speed 8 km/h = 2.22 m/s. Laser natural feature SLAM (no permanent infrastructure). Li-Ion battery, ~90 min full charge, self-charging capability. Fleet: AnyFleet (cloud-based control software). NOTE: AnyFleet is known as a Quicktron platform — likely OEM from Quicktron as mentioned in the user's supplier description ('Quicktron OEM-rebadge pattern'). load_type includes pallets and rolling racks. autonomous_obstacle_bypass inferred from laser obstacle avoidance. VDA5050 not confirmed.",
recjFjiwOGE3qQNHv,Mobile AMR,Geek+ RoboShuttle RS8-DA,EU,"geekplus.com RS-Series RS8-DA. Tote-to-person, 40kg per tote, max reach 7935mm, 1.8 m/s, SLAM. MEDIUM confidence.",true,recAt0MsnmNI40XJ6,a7209179-f73b-485a-ae7e-2f260ec9968f,,rec3ivjESdsqhWZiO,,
recjhG3pLc2zfWkT5,Forklift AGV,E80 Trilateral LGV,EU|Global,mobile-robots.com/elettric-80,true,rec4U8V9R8zqmsUXE,bc334101-1fc3-4503-b92e-3c92104645d7,true,recrdi9kXsRB8kSs1,"Automated trilateral VNA stacker; 1,600kg; 1.5m/s; high-density storage",Integrator only (project)
reckMEw3mYKxs0SaF,Forklift AGV,VisionNav VNST20-SINGLE,EU,"visionnav.com VNST20-SINGLE. Single-pallet slim stacker AGV (low-lift), 1000kg, lift 100mm (jacking), aisle 2090mm, 1.8 m/s. HIGH confidence.",true,recukyJanezH7UdIk,cf5f2880-0994-4261-afbe-28edc70a5a64,,receerSM4n3B7ehca,,
reckMaoTZHzPe4hlL,Forklift AGV,AMADEUS Counter,EU|Global,ds-automotion.com LogiMAT 2023,true,recjVkDGpP36pQokQ,41be6a8d-3bb4-4ad9-b92a-2927126074d2,true,rec2HoRXotWZqq1mf,Driverless counterbalanced; 1.2t; up to 2.8m lift; SLAM; VDA5050,Direct
reclDFUDR0D8VyLKQ,Mobile AMR,VisionNav VNK15,EU,"visionnav.com VNK15. Platform/AGF robot (top-lift jacking), 1500kg, lift 60mm (jacking stroke only), 1.8 m/s. Cold/ultra-low-temp capable. HIGH confidence.",true,recukyJanezH7UdIk,1ae93b09-60f6-490e-9492-1b5449c5871a,,recch1zF3jHlVGgew,,
reclbAYK4pM1lVUAv,Forklift AGV,MX-X iGo,EU|Global,lotsofbots.com still-gmbh/mx-x-igo; still.de/igo-systems,true,recOxIAGR6tkmh8Sc,62de2b99-9bda-4f7b-bd16-98ff577ac46b,true,recXpBQVeShvZg7IJ,Automated VNA narrow-aisle forklift; high space utilisation; error-free high-bay handling,Direct|Dealer Network
recllor0QKpCLXVyM,Forklift AGV,Alstef GF12,EU,"alstefgroup.com AGV range. GF12 counterbalance stacker, lift 8000mm. Payload/speed not confirmed — NULL. MEDIUM confidence.",true,recqURrzWQCNcvx5y,e2620439-0898-4ac1-b152-216ad12118dd,,rec3QiQ6IrVLBYfPu,,
reclw8cUNcXvRhivV,Forklift AGV,Linde R-MATIC k (R-MATIC 17 k),EU,"Automated reach truck, Series 5190. Three variants: R-MATIC 12 k (1070kg), R-MATIC 17 k (1550kg), R-MATIC 25 k (2330kg). Entry based on R-MATIC 17 k as representative. Navigation: Laser Reflector ('Reflector-based navigation for precise storage and retrieval position') — infrastructure_required=TRUE. Max lift h3: 10274mm (largest triplex mast option for R-MATIC 17 k); standard config h3: 6874mm. Aisle width 3075mm (800×1200 pallet lengthways). Dual mode: manual operation possible. Fleet: MATIC:move / MATIC:move+ (proprietary Linde software). Autonomous charging contact optional. Battery: Lead-Acid 465Ah or Li-ION 48/35kWh options. 2D pallet positioning system for misaligned pallets. drive_type=Reach Truck; forks_free_floating=TRUE. Safety: 360° scanner standard.

Source: https://www.linde-mh.com/media/Datasheets/EN_ds_r_matic_k_5190_en_a_0425_view.pdf",true,rec8aaW4EIEDGlEe0,b27341e1-75df-480a-aad3-1e2adbf09cb5,,recOI0Ic08XdpQSB5,"Automated reach truck, Series 5190. Three variants: R-MATIC 12 k (1070kg), R-MATIC 17 k (1550kg), R-MATIC 25 k (2330kg). Entry based on R-MATIC 17 k as representative. Navigation: Laser Reflector ('Reflector-based navigation for precise storage and retrieval position') — infrastructure_required=TRUE. Max lift h3: 10274mm (largest triplex mast option for R-MATIC 17 k); standard config h3: 6874mm. Aisle width 3075mm (800×1200 pallet lengthways). Dual mode: manual operation possible. Fleet: MATIC:move / MATIC:move+ (proprietary Linde software). Autonomous charging contact optional. Battery: Lead-Acid 465Ah or Li-ION 48/35kWh options. 2D pallet positioning system for misaligned pallets. drive_type=Reach Truck; forks_free_floating=TRUE. Safety: 360° scanner standard.",
recmAHYsYDT0oEutc,Forklift AGV,VisionNav VNP30,EU,"visionnav.com VNP30. Counterbalance stacker AGV, 3000kg, lift 3000mm std (opt 4500mm), aisle 3992mm, 1.5 m/s. HIGH confidence.",true,recukyJanezH7UdIk,6da8d2b9-9553-4978-9fdf-96f5a549a342,,recXSHfF2CLl09DAO,,
recmbicmJy4sUt709,Mobile AMR,Geek+ MP1000R,EU,"geekplus.com M-Series transport AMR. MP1000R, 1000kg, 1.5 m/s, SLAM. MEDIUM confidence.",true,recAt0MsnmNI40XJ6,120ca271-160e-4f60-9518-7752d11bd287,,rec4TE7c7GTwzZrLB,,
recmf8Zcb8EwGLqRE,Forklift AGV,KIVNON K60 Stacker,EU,"kivnon.com K60 + aerocom.co.uk. Pallet stacker AGV, 2000kg, lift 3000mm. Nav: SLAM, infra-free. MEDIUM confidence (aggregator source).",true,rec7yndnVdYy5eTUb,2184e01a-7cb4-4179-9448-2eb6e88753b5,,recAgZBntNXQD0R3y,,
recnH3ITBGXrP0mc1,Forklift AGV,E80 Micro LGV,EU,"elettric80.com / e80group.com Micro LGV. Compact laser-guided forklift, 1500kg, lift 1500mm, ≤1.5 m/s, laser reflector nav, deep-freeze −26°C capable. HIGH confidence.",true,rec4U8V9R8zqmsUXE,e72861c8-cc6a-4bb1-8121-a37d357c2777,,recOmxxd9CN3nbEBS,,
recnQBsrkLarKX5Eu,Mobile AMR,Geek+ RoboShuttle P40,EU,"geekplus.com RS-Series (RoboShuttle). P40 tote/bin-to-person, 40kg per tote, 3.5 m/s, SLAM. Very high speed goods-to-person. MEDIUM confidence.",true,recAt0MsnmNI40XJ6,1b0f3026-387a-4b1f-936e-98fb18e96114,,recfjb20giFJOZj0p,,
